id,aptem_id,month,category,title,source_ref,reason
169137,4311,2025-10,reading+quiz,Q1- What is Marketing?,la:80624:81231,Material 81231: original questions available but no saved learner answers
169138,4311,2025-10,reading+quiz,Q2- Why Planning Matters in Business Success,la:80624:81243,Material 81243: original questions available but no saved learner answers
169139,4311,2025-10,reading+quiz,Q3- The role of the Marketing Manager,la:80624:81256,Material 81256: original questions available but no saved learner answers
169140,4311,2025-10,reading+quiz,Q4-Final Summary,la:80624:81269,Material 81269: original questions available but no saved learner answers
169141,4311,2025-10,reading+quiz,"Q1- Mission, Vision, and Values",la:80624:82338,Material 82338: original questions available but no saved learner answers
169142,4311,2025-10,reading+quiz,Q2- Commercial Imperatives and Strategic Direction,la:80624:82354,Material 82354: original questions available but no saved learner answers
169143,4311,2025-10,reading+quiz,P3- Linking Organisational Priorities to Marketing Strategy,la:80624:82375,Material 82375: original questions available but no saved learner answers
169144,4311,2025-10,reading+quiz,Q4- Closing &amp; Portfolio Assignment,la:80624:82394,Material 82394: original questions available but no saved learner answers
169149,3525,2025-10,reading+quiz,Quiz  2: Agile Project Charter,la:65983:70036,Material 70036: original questions available but no saved learner answers
169150,3525,2025-10,reading+quiz,Q1-Management versus Leadership,la:65983:70918,Material 70918: original questions available but no saved learner answers
169151,3525,2025-10,reading+quiz,Q2-Leadership,la:65983:70975,Material 70975: original questions available but no saved learner answers
169152,3525,2025-10,reading+quiz,َQ3-Change Management Models,la:65983:70987,Material 70987: original questions available but no saved learner answers
169153,3525,2025-10,reading+quiz,Q4-Team Development,la:65983:71000,Material 71000: original questions available but no saved learner answers
169154,3525,2025-10,reading+quiz,Lesson Quiz,la:65983:72786,Material 72786: original questions available but no saved learner answers
169156,3525,2025-10,reading+quiz,Communications Management,la:65983:73728,Material 73728: original questions available but no saved learner answers
169157,3525,2025-10,reading+quiz,Plan Communication Management,la:65983:73758,Material 73758: original questions available but no saved learner answers
169158,3525,2025-10,reading+quiz,Manage Communications,la:65983:73778,Material 73778: original questions available but no saved learner answers
169159,3525,2025-10,reading+quiz,Monitor Communication,la:65983:73805,Material 73805: original questions available but no saved learner answers
168434,5167,2025-10,reading+quiz,"Q1- Mission, Vision, and Values",la:80621:82338,Material 82338: original questions available but no saved learner answers
169155,3525,2025-10,reading+quiz,Quiz 2,la:65983:83388,Material 83388: original questions available but no saved learner answers
180039,6703,2026-07,reading+quiz,Q2-Identify Risk + perform analysis,la:115253:140775,Material 140775: original questions available but no saved learner answers
169146,3525,2025-10,reading+quiz,Quiz 1: Team Work Management,la:65983:69568,Material 69568: original questions available but no saved learner answers
169147,3525,2025-10,reading+quiz,Quiz  2: Team Facilitator,la:65983:69632,Material 69632: original questions available but no saved learner answers
169148,3525,2025-10,reading+quiz,Quiz  1: Dedicated Team Member and Colocation,la:65983:69694,Material 69694: original questions available but no saved learner answers
169167,9314,2026-06,reading+quiz,L18-Quiz,la:115253:133345,Material 133345: original questions available but no saved learner answers
169168,9314,2026-06,reading+quiz,L19 Part 1 Quiz 1,la:115253:134247,Material 134247: original questions available but no saved learner answers
169170,9314,2026-06,reading+quiz,"Q2 Monitor,Adapt and Evidence",la:115253:135791,Material 135791: original questions available but no saved learner answers
169169,9314,2026-06,reading+quiz,"Q1  Monitor,Adapt and Evidence",la:115253:135789,Material 135789: original questions available but no saved learner answers
169878,1298,2026-03,reading+quiz,"Q1-Selecting the right (sources,touchpoints,governance,measurement design)",la:118213:119148,Material 119148: original questions available but no saved learner answers
169879,1298,2026-03,reading+quiz,Q1-Build the Data Foundation,la:118213:119983,Material 119983: original questions available but no saved learner answers
169880,1298,2026-03,reading+quiz,Q2-Turn Data into Insight,la:118213:119999,Material 119999: original questions available but no saved learner answers
169883,1298,2026-03,reading+quiz,Q2-Using Personas and Insight Gap Analysis to Identify Pain Points,la:118213:120032,Material 120032: original questions available but no saved learner answers
169884,1298,2026-03,reading+quiz,Q3-Root Cause Analysis and the 5 Whys in Journey Optimisation,la:118213:120048,Material 120048: original questions available but no saved learner answers
169865,5256,2026-03,reading+quiz,Q1-Definitions and why journeys matter (incl. organisational contexts).,la:118208:118169,Material 118169: original questions available but no saved learner answers
169866,5256,2026-03,reading+quiz,Q2- The seven customer benefits + mechanisms + levers,la:118208:118180,Material 118180: original questions available but no saved learner answers
169874,5256,2026-03,reading+quiz,"Q1-Selecting the right (sources,touchpoints,governance,measurement design)",la:118208:119148,Material 119148: original questions available but no saved learner answers
168911,5167,2025-12,reading+quiz,Q2:Strategic Analysis &amp; Option Evaluation,la:80624:98201,Material 98201: original questions available but no saved learner answers
180712,6703,2026-07,reading+quiz,Risk Management Part 1 + Q1-Plan risk managment,rq:115253:140514:139386,Material 139386: original questions available but no saved learner answers
180072,4841,2026-02,reading+quiz,"P2-Planning, Implementation &amp; Performance Measurement ​ + Q2-Planning, Implementation &amp; Performance Measurement ​",rq:80621:118061:118103,Material 118103: original questions available but no saved learner answers
168689,8903,2026-03,reading+quiz,Q1 -Project Governance,la:115249:119648,Material 119648: original questions available but no saved learner answers
168690,8903,2026-03,reading+quiz,Q2 -Project Governance (Continued),la:115249:119649,Material 119649: original questions available but no saved learner answers
168692,8903,2026-03,reading+quiz,Q2-Golden Thread of Governance,la:115249:120680,Material 120680: original questions available but no saved learner answers
158496,5170,2025-10,reading+quiz,P3- Linking Organisational Priorities to Marketing Strategy,la:80621:82375,Material 82375: original questions available but no saved learner answers
158497,5170,2025-10,reading+quiz,Q4- Closing &amp; Portfolio Assignment,la:80621:82394,Material 82394: original questions available but no saved learner answers
169178,3525,2025-11,reading+quiz,Q2: Scope Planning,la:65983:75456,Material 75456: original questions available but no saved learner answers
169179,3525,2025-11,reading+quiz,Q1: Plan Scope Management,la:65983:75469,Material 75469: original questions available but no saved learner answers
169180,3525,2025-11,reading+quiz,Q1 - Define Scope,la:65983:76631,Material 76631: original questions available but no saved learner answers
169181,3525,2025-11,reading+quiz,Q2 - Define Scope Process,la:65983:76645,Material 76645: original questions available but no saved learner answers
169182,3525,2025-11,reading+quiz,Q3 - Create WBS,la:65983:76718,Material 76718: original questions available but no saved learner answers
169183,3525,2025-11,reading+quiz,Q2 - Control Scope,la:65983:77806,Material 77806: original questions available but no saved learner answers
169184,3525,2025-11,reading+quiz,Q3. PMP Practice Question,la:65983:77708,Material 77708: original questions available but no saved learner answers
169193,6240,2026-02,reading+quiz,P2-Why Planning Matters in Business Success?.,la:112697:116429,Material 116429: original questions available but no saved learner answers
169194,6240,2026-02,reading+quiz,P3-The Role of the Marketing Manager.,la:112697:116445,Material 116445: original questions available but no saved learner answers
169192,6240,2026-02,reading+quiz,P1-What is Strategic Marketing?.,la:112697:116413,Material 116413: original questions available but no saved learner answers
158492,5170,2025-10,reading+quiz,Q3- The role of the Marketing Manager,la:80621:81256,Material 81256: original questions available but no saved learner answers
169205,3525,2025-12,reading+quiz,Q1: Cost Management Process,la:65983:81005,Material 81005: original questions available but no saved learner answers
169206,3525,2025-12,reading+quiz,"Q2: Estimation, Budgeting and Control",la:65983:81018,Material 81018: original questions available but no saved learner answers
180079,4841,2026-02,reading+quiz,P3-Portfolio Review &amp; Professional Discussion​ + Q3-Portfolio Review &amp; Professional Discussion​,rq:80621:118063:118122,Material 118122: original questions available but no saved learner answers
